2023-01-13T10:22:36.231625+0100	| INFO	| run_mission.py:run:44 	- Waiting for drone to connect...>
2023-01-13T10:22:36.241831+0100	| INFO	| run_mission.py:run:47 	- Connected to drone!>
2023-01-13T10:22:36.243566+0100	| INFO	| run_mission.py:run:50 	- Waiting for drone to have a global position estimate...>
2023-01-13T10:22:48.309873+0100	| INFO	| run_mission.py:run:53 	- Global position estimate OK>
2023-01-13T10:22:48.377482+0100	| INFO	| run_mission.py:run:61 	- Arming>
2023-01-13T10:22:48.697059+0100	| INFO	| run_mission.py:run:100 	- Uploading mission 0>
2023-01-13T10:22:48.698519+0100	| DEBUG	| run_mission.py:monitor_distance:162 	- Distance monitoring enabled>
2023-01-13T10:22:48.702184+0100	| DEBUG	| run_mission.py:do_mast_recognition:191 	- Mast recognition called>
2023-01-13T10:22:48.702614+0100	| DEBUG	| run_mission.py:do_mast_recognition:192 	- Has Found Mast: False>
2023-01-13T10:22:48.702837+0100	| DEBUG	| run_mission.py:do_mast_recognition:213 	- Mast recognition disabled while returning or taking off.>
2023-01-13T10:22:48.703186+0100	| DEBUG	| run_mission.py:monitor_altitude:178 	- Altitude monitoring enabled>
2023-01-13T10:22:48.821821+0100	| DEBUG	| run_mission.py:monitor_altitude:180 	- Drone altitude: 0.0>
2023-01-13T10:22:49.234058+0100	| DEBUG	| run_mission.py:monitor_altitude:180 	- Drone altitude: 0.0>
2023-01-13T10:22:49.437194+0100	| DEBUG	| run_mission.py:monitor_altitude:180 	- Drone altitude: -0.0010000000474974513>
2023-01-13T10:22:49.475623+0100	| DEBUG	| run_mission.py:monitor_distance:164 	- Distance from sensor: DistanceSensor: [minimum_distance_m: 1.0, maximum_distance_m: 500.0, current_distance_m: 421.0]>
2023-01-13T10:22:49.640559+0100	| DEBUG	| run_mission.py:monitor_altitude:180 	- Drone altitude: -0.0010000000474974513>
2023-01-13T10:22:49.678867+0100	| DEBUG	| run_mission.py:monitor_distance:164 	- Distance from sensor: DistanceSensor: [minimum_distance_m: 1.0, maximum_distance_m: 500.0, current_distance_m: 421.0]>
2023-01-13T10:22:49.734596+0100	| INFO	| run_mission.py:run:105 	- Starting mission>
2023-01-13T10:22:49.791957+0100	| INFO	| run_mission.py:run:108 	- Now checking mast F2542G at 10.554784917159, 55.3743128282325>
2023-01-13T10:22:49.845510+0100	| DEBUG	| run_mission.py:monitor_altitude:180 	- Drone altitude: 0.0>
2023-01-13T10:22:50.049075+0100	| DEBUG	| run_mission.py:monitor_altitude:180 	- Drone altitude: 0.0>
2023-01-13T10:22:50.251625+0100	| DEBUG	| run_mission.py:monitor_altitude:180 	- Drone altitude: 0.0>
